ID_Finanza,TipoGasto,Categoria,Monto
2781,Capacitacion,OPEX,266.38
2782,Suscripciones SaaS,OPEX,1059.22
2783,Servicios Nube,OPEX,274.21
2784,Desarrollo a Medida,CAPEX,956.51
2785,Servicios Nube,OPEX,2037.37
2786,Viajes,OPEX,758.60
2787,Suscripciones SaaS,OPEX,507.66
2788,Capacitacion,OPEX,461.77
2789,Hardware,CAPEX,984.28
2790,Soporte,OPEX,535.85
2791,Suscripciones SaaS,OPEX,922.96
2792,Suscripciones SaaS,OPEX,743.35
2793,Hardware,CAPEX,1405.29
2794,Suscripciones SaaS,OPEX,856.44
2795,Servicios Nube,OPEX,852.02
2796,Licencias Perpetuas,CAPEX,492.41
2797,Viajes,OPEX,1152.18
2798,Hardware,CAPEX,692.50
2799,Servicios Nube,OPEX,2460.15
2800,Hardware,CAPEX,715.25
2801,Hardware,CAPEX,993.68
2802,Soporte,OPEX,782.85
2803,Desarrollo a Medida,CAPEX,237.37
2804,Soporte,OPEX,1396.65
2805,Soporte,OPEX,505.28
2806,Capacitacion,OPEX,606.29
2807,Hardware,CAPEX,559.59
2808,Suscripciones SaaS,OPEX,707.81
2809,Hardware,CAPEX,888.78
2810,Hardware,CAPEX,275.17
2811,Licencias Perpetuas,CAPEX,1056.50
2812,Hardware,CAPEX,695.22
2813,Servicios Nube,OPEX,1105.84
2814,Capacitacion,OPEX,515.34
2815,Servicios Nube,OPEX,408.02
2816,Viajes,OPEX,1414.23
2817,Viajes,OPEX,2109.07
2818,Desarrollo a Medida,CAPEX,1086.36
2819,Servicios Nube,OPEX,702.75
2820,Desarrollo a Medida,CAPEX,785.53
2821,Suscripciones SaaS,OPEX,494.86
2822,Licencias Perpetuas,CAPEX,680.18
2823,Licencias Perpetuas,CAPEX,502.69
2824,Servicios Nube,OPEX,625.52
2825,Licencias Perpetuas,CAPEX,274.81
2826,Viajes,OPEX,571.71
2827,Suscripciones SaaS,OPEX,1031.55
2828,Desarrollo a Medida,CAPEX,1445.25
2829,Hardware,CAPEX,2059.78
2830,Soporte,OPEX,326.22
2831,Servicios Nube,OPEX,384.67
2832,Capacitacion,OPEX,805.19
2833,Desarrollo a Medida,CAPEX,745.71
2834,Suscripciones SaaS,OPEX,1141.16
2835,Suscripciones SaaS,OPEX,589.77
2836,Licencias Perpetuas,CAPEX,561.11
2837,Hardware,CAPEX,292.88
2838,Suscripciones SaaS,OPEX,1154.99
2839,Desarrollo a Medida,CAPEX,297.11
2840,Viajes,OPEX,681.11
2841,Licencias Perpetuas,CAPEX,1062.73
2842,Soporte,OPEX,705.19
2843,Soporte,OPEX,730.52
2844,Licencias Perpetuas,CAPEX,871.07
2845,Desarrollo a Medida,CAPEX,589.32
2846,Hardware,CAPEX,1756.66
2847,Licencias Perpetuas,CAPEX,472.81
2848,Hardware,CAPEX,489.91
2849,Viajes,OPEX,2627.79
2850,Suscripciones SaaS,OPEX,1055.58
2851,Soporte,OPEX,478.54
2852,Soporte,OPEX,501.90
2853,Servicios Nube,OPEX,329.73
2854,Soporte,OPEX,2722.77
2855,Capacitacion,OPEX,801.44
2856,Capacitacion,OPEX,462.19
2857,Viajes,OPEX,457.49
2858,Licencias Perpetuas,CAPEX,323.17
2859,Suscripciones SaaS,OPEX,400.95
2860,Capacitacion,OPEX,763.32
2861,Suscripciones SaaS,OPEX,308.86
2862,Servicios Nube,OPEX,604.55
2863,Hardware,CAPEX,819.53
2864,Licencias Perpetuas,CAPEX,634.89
2865,Viajes,OPEX,658.54
2866,Soporte,OPEX,460.44
2867,Licencias Perpetuas,CAPEX,315.59
2868,Hardware,CAPEX,790.85
2869,Hardware,CAPEX,607.47
2870,Capacitacion,OPEX,1601.37
2871,Servicios Nube,OPEX,647.88
2872,Hardware,CAPEX,782.84
2873,Servicios Nube,OPEX,540.98
2874,Hardware,CAPEX,728.35
2875,Licencias Perpetuas,CAPEX,763.06
2876,Desarrollo a Medida,CAPEX,442.88
2877,Soporte,OPEX,601.02
2878,Capacitacion,OPEX,820.83
2879,Hardware,CAPEX,906.95
2880,Licencias Perpetuas,CAPEX,570.38
2881,Suscripciones SaaS,OPEX,1165.73
2882,Servicios Nube,OPEX,1265.75
2883,Licencias Perpetuas,CAPEX,1756.31
2884,Soporte,OPEX,593.09
2885,Licencias Perpetuas,CAPEX,680.60
2886,Soporte,OPEX,895.22
2887,Suscripciones SaaS,OPEX,468.47
2888,Servicios Nube,OPEX,431.82
2889,Suscripciones SaaS,OPEX,547.42
2890,Viajes,OPEX,337.36
2891,Servicios Nube,OPEX,208.50
2892,Soporte,OPEX,1336.46
2893,Suscripciones SaaS,OPEX,339.72
2894,Licencias Perpetuas,CAPEX,658.35
2895,Soporte,OPEX,1194.19
2896,Desarrollo a Medida,CAPEX,900.13
2897,Desarrollo a Medida,CAPEX,338.31
2898,Viajes,OPEX,331.23
2899,Hardware,CAPEX,1812.92
2900,Hardware,CAPEX,1277.66
2901,Soporte,OPEX,1246.66
2902,Soporte,OPEX,370.70
2903,Viajes,OPEX,1527.75
2904,Capacitacion,OPEX,794.89
2905,Capacitacion,OPEX,999.77
2906,Hardware,CAPEX,2198.51
2907,Servicios Nube,OPEX,281.03
2908,Soporte,OPEX,318.32
2909,Servicios Nube,OPEX,271.45
2910,Soporte,OPEX,1452.99
2911,Desarrollo a Medida,CAPEX,371.98
2912,Licencias Perpetuas,CAPEX,382.58
2913,Licencias Perpetuas,CAPEX,1020.45
2914,Desarrollo a Medida,CAPEX,734.59
2915,Viajes,OPEX,354.22
2916,Licencias Perpetuas,CAPEX,1111.30
2917,Capacitacion,OPEX,899.77
2918,Hardware,CAPEX,752.60
2919,Suscripciones SaaS,OPEX,532.57
2920,Capacitacion,OPEX,1172.15
2921,Suscripciones SaaS,OPEX,138.23
2922,Servicios Nube,OPEX,488.24
2923,Suscripciones SaaS,OPEX,819.20
2924,Servicios Nube,OPEX,352.39
2925,Desarrollo a Medida,CAPEX,2906.61
2926,Licencias Perpetuas,CAPEX,1382.12
2927,Capacitacion,OPEX,115.45
2928,Viajes,OPEX,610.98
2929,Soporte,OPEX,1017.17
2930,Viajes,OPEX,4514.91
2931,Capacitacion,OPEX,442.47
2932,Suscripciones SaaS,OPEX,1125.09
2933,Soporte,OPEX,308.77
2934,Desarrollo a Medida,CAPEX,847.62
2935,Capacitacion,OPEX,163.96
2936,Soporte,OPEX,621.35
2937,Servicios Nube,OPEX,812.16
2938,Viajes,OPEX,962.36
2939,Servicios Nube,OPEX,579.17
2940,Servicios Nube,OPEX,1221.00
2941,Licencias Perpetuas,CAPEX,377.75
2942,Viajes,OPEX,253.81
2943,Viajes,OPEX,312.55
2944,Servicios Nube,OPEX,1293.93
2945,Soporte,OPEX,167.39
2946,Soporte,OPEX,612.78
2947,Licencias Perpetuas,CAPEX,2192.48
2948,Suscripciones SaaS,OPEX,752.27
2949,Servicios Nube,OPEX,677.26
2950,Viajes,OPEX,1182.28
2951,Servicios Nube,OPEX,313.18
2952,Hardware,CAPEX,674.27
2953,Desarrollo a Medida,CAPEX,562.53
2954,Desarrollo a Medida,CAPEX,569.11
2955,Licencias Perpetuas,CAPEX,1412.17
2956,Desarrollo a Medida,CAPEX,612.79
2957,Soporte,OPEX,657.97
2958,Licencias Perpetuas,CAPEX,1001.67
2959,Viajes,OPEX,789.13
2960,Desarrollo a Medida,CAPEX,271.45
2961,Desarrollo a Medida,CAPEX,607.41
2962,Licencias Perpetuas,CAPEX,328.61
2963,Capacitacion,OPEX,984.60
2964,Capacitacion,OPEX,937.31
2965,Soporte,OPEX,317.31
2966,Viajes,OPEX,710.64
2967,Capacitacion,OPEX,423.38
2968,Desarrollo a Medida,CAPEX,2159.53
2969,Viajes,OPEX,328.60
2970,Servicios Nube,OPEX,751.80
2971,Hardware,CAPEX,203.47
2972,Suscripciones SaaS,OPEX,2162.53
2973,Hardware,CAPEX,640.60
2974,Capacitacion,OPEX,659.79
2975,Licencias Perpetuas,CAPEX,532.58
2976,Soporte,OPEX,774.91
2977,Licencias Perpetuas,CAPEX,533.42
2978,Servicios Nube,OPEX,495.29
2979,Suscripciones SaaS,OPEX,461.39
2980,Capacitacion,OPEX,316.70
2981,Suscripciones SaaS,OPEX,2602.51
2982,Soporte,OPEX,556.53
2983,Viajes,OPEX,382.90
2984,Servicios Nube,OPEX,1849.92
2985,Licencias Perpetuas,CAPEX,601.16
2986,Desarrollo a Medida,CAPEX,354.62
2987,Desarrollo a Medida,CAPEX,562.06
2988,Capacitacion,OPEX,501.90
2989,Capacitacion,OPEX,1069.64
2990,Licencias Perpetuas,CAPEX,919.28
2991,Viajes,OPEX,1212.61
2992,Capacitacion,OPEX,477.59
2993,Hardware,CAPEX,872.70
2994,Desarrollo a Medida,CAPEX,671.08
2995,Suscripciones SaaS,OPEX,503.67
2996,Capacitacion,OPEX,749.99
2997,Servicios Nube,OPEX,503.45
2998,Soporte,OPEX,986.94
2999,Desarrollo a Medida,CAPEX,1097.53
3000,Viajes,OPEX,1034.13
3001,Licencias Perpetuas,CAPEX,886.08
3002,Capacitacion,OPEX,824.35
3003,Suscripciones SaaS,OPEX,1434.95
3004,Desarrollo a Medida,CAPEX,757.54
3005,Hardware,CAPEX,897.63
3006,Soporte,OPEX,1598.98
3007,Hardware,CAPEX,336.32
3008,Desarrollo a Medida,CAPEX,955.06
3009,Desarrollo a Medida,CAPEX,693.31
3010,Desarrollo a Medida,CAPEX,598.92
3011,Servicios Nube,OPEX,1214.44
3012,Servicios Nube,OPEX,1834.06
3013,Servicios Nube,OPEX,1582.59
3014,Viajes,OPEX,710.91
3015,Capacitacion,OPEX,1144.84
3016,Suscripciones SaaS,OPEX,1843.09
3017,Desarrollo a Medida,CAPEX,433.61
3018,Suscripciones SaaS,OPEX,803.71
3019,Servicios Nube,OPEX,291.19
3020,Desarrollo a Medida,CAPEX,219.16
3021,Servicios Nube,OPEX,1820.10
3022,Capacitacion,OPEX,216.20
3023,Viajes,OPEX,719.35
3024,Suscripciones SaaS,OPEX,1008.58
3025,Capacitacion,OPEX,813.71
3026,Licencias Perpetuas,CAPEX,350.60
3027,Hardware,CAPEX,1464.10
3028,Servicios Nube,OPEX,384.42
3029,Desarrollo a Medida,CAPEX,267.72
3030,Desarrollo a Medida,CAPEX,784.95
3031,Desarrollo a Medida,CAPEX,702.75
3032,Desarrollo a Medida,CAPEX,550.87
3033,Capacitacion,OPEX,278.97
3034,Hardware,CAPEX,1187.04
3035,Hardware,CAPEX,716.98
3036,Hardware,CAPEX,1071.64
3037,Licencias Perpetuas,CAPEX,202.48
3038,Servicios Nube,OPEX,367.98
3039,Desarrollo a Medida,CAPEX,1066.98
3040,Capacitacion,OPEX,797.18
3041,Viajes,OPEX,794.92
3042,Soporte,OPEX,407.73
3043,Suscripciones SaaS,OPEX,408.47
3044,Viajes,OPEX,674.05
3045,Suscripciones SaaS,OPEX,707.44
3046,Soporte,OPEX,348.94
3047,Hardware,CAPEX,660.02
3048,Servicios Nube,OPEX,1676.89
3049,Capacitacion,OPEX,1257.71
3050,Soporte,OPEX,534.70
3051,Capacitacion,OPEX,380.50
3052,Soporte,OPEX,630.03
3053,Servicios Nube,OPEX,168.31
3054,Viajes,OPEX,326.49
3055,Soporte,OPEX,2749.34
3056,Capacitacion,OPEX,700.37
3057,Servicios Nube,OPEX,746.49
3058,Capacitacion,OPEX,1773.08
3059,Soporte,OPEX,514.26
3060,Hardware,CAPEX,653.54
3061,Desarrollo a Medida,CAPEX,798.06
3062,Licencias Perpetuas,CAPEX,863.87
3063,Suscripciones SaaS,OPEX,631.00
3064,Licencias Perpetuas,CAPEX,949.80
3065,Soporte,OPEX,190.39
3066,Hardware,CAPEX,454.32
3067,Capacitacion,OPEX,635.72
3068,Hardware,CAPEX,751.63
3069,Licencias Perpetuas,CAPEX,288.89
3070,Soporte,OPEX,1060.33
3071,Licencias Perpetuas,CAPEX,2024.37
3072,Viajes,OPEX,504.88
3073,Capacitacion,OPEX,576.61
3074,Servicios Nube,OPEX,202.22
3075,Capacitacion,OPEX,798.06
3076,Soporte,OPEX,936.04
3077,Desarrollo a Medida,CAPEX,786.94
3078,Soporte,OPEX,460.79
3079,Servicios Nube,OPEX,657.87
3080,Licencias Perpetuas,CAPEX,348.25
3081,Hardware,CAPEX,547.94
3082,Servicios Nube,OPEX,512.83
3083,Servicios Nube,OPEX,1754.83
3084,Suscripciones SaaS,OPEX,2422.44
3085,Soporte,OPEX,1119.42
3086,Suscripciones SaaS,OPEX,546.93
3087,Servicios Nube,OPEX,818.84
3088,Hardware,CAPEX,1092.51
3089,Licencias Perpetuas,CAPEX,1489.12
3090,Licencias Perpetuas,CAPEX,630.65
3091,Hardware,CAPEX,474.25
3092,Suscripciones SaaS,OPEX,899.99
3093,Hardware,CAPEX,837.03
3094,Soporte,OPEX,562.76
3095,Hardware,CAPEX,685.10
3096,Suscripciones SaaS,OPEX,372.13
3097,Desarrollo a Medida,CAPEX,1054.24
3098,Hardware,CAPEX,501.32
3099,Soporte,OPEX,431.82
3100,Desarrollo a Medida,CAPEX,940.64
3101,Desarrollo a Medida,CAPEX,526.73
3102,Suscripciones SaaS,OPEX,365.47
3103,Viajes,OPEX,661.79
3104,Capacitacion,OPEX,2563.03
3105,Licencias Perpetuas,CAPEX,494.68
3106,Desarrollo a Medida,CAPEX,307.48
3107,Hardware,CAPEX,1839.37
3108,Hardware,CAPEX,540.15
3109,Desarrollo a Medida,CAPEX,680.67
3110,Viajes,OPEX,545.26
3111,Desarrollo a Medida,CAPEX,291.10
3112,Soporte,OPEX,401.06
3113,Soporte,OPEX,445.51
3114,Desarrollo a Medida,CAPEX,410.95
3115,Suscripciones SaaS,OPEX,552.45
3116,Capacitacion,OPEX,1074.45
3117,Viajes,OPEX,749.73
3118,Soporte,OPEX,280.43
3119,Soporte,OPEX,2733.31
3120,Capacitacion,OPEX,1838.27
3121,Hardware,CAPEX,317.47
3122,Desarrollo a Medida,CAPEX,733.78
3123,Desarrollo a Medida,CAPEX,646.86
3124,Servicios Nube,OPEX,787.73
3125,Servicios Nube,OPEX,1120.86
3126,Soporte,OPEX,2819.38
3127,Capacitacion,OPEX,293.53
3128,Suscripciones SaaS,OPEX,492.65
3129,Viajes,OPEX,621.40
3130,Suscripciones SaaS,OPEX,415.31
3131,Suscripciones SaaS,OPEX,837.45
3132,Desarrollo a Medida,CAPEX,690.73
3133,Viajes,OPEX,338.91
3134,Viajes,OPEX,1351.36
3135,Soporte,OPEX,560.05
3136,Capacitacion,OPEX,357.77
3137,Capacitacion,OPEX,129.85
3138,Licencias Perpetuas,CAPEX,231.70
3139,Capacitacion,OPEX,672.37
3140,Capacitacion,OPEX,486.07
3141,Desarrollo a Medida,CAPEX,2067.67
3142,Desarrollo a Medida,CAPEX,1151.65
3143,Desarrollo a Medida,CAPEX,1663.73
3144,Servicios Nube,OPEX,1125.55
3145,Soporte,OPEX,1014.43
3146,Licencias Perpetuas,CAPEX,791.96
3147,Soporte,OPEX,618.65
3148,Hardware,CAPEX,249.72
3149,Soporte,OPEX,4724.72
3150,Capacitacion,OPEX,711.56
3151,Capacitacion,OPEX,886.75
3152,Soporte,OPEX,158.42
3153,Capacitacion,OPEX,934.22
3154,Servicios Nube,OPEX,505.30
3155,Suscripciones SaaS,OPEX,421.85
3156,Servicios Nube,OPEX,567.29
3157,Suscripciones SaaS,OPEX,524.45
3158,Desarrollo a Medida,CAPEX,1293.31
3159,Licencias Perpetuas,CAPEX,220.41
3160,Soporte,OPEX,621.16
3161,Viajes,OPEX,1237.19
3162,Licencias Perpetuas,CAPEX,747.03
3163,Desarrollo a Medida,CAPEX,580.55
3164,Licencias Perpetuas,CAPEX,360.07
3165,Suscripciones SaaS,OPEX,1629.10
3166,Soporte,OPEX,1042.18
3167,Soporte,OPEX,224.71
3168,Soporte,OPEX,416.91
3169,Desarrollo a Medida,CAPEX,821.42
3170,Servicios Nube,OPEX,1204.85
3171,Capacitacion,OPEX,411.05
3172,Licencias Perpetuas,CAPEX,999.28
3173,Hardware,CAPEX,1408.43
3174,Soporte,OPEX,2141.98
3175,Soporte,OPEX,457.42
3176,Desarrollo a Medida,CAPEX,742.91
3177,Soporte,OPEX,431.67
3178,Viajes,OPEX,584.72
3179,Servicios Nube,OPEX,591.21
3180,Hardware,CAPEX,544.43
3181,Servicios Nube,OPEX,159.82
3182,Desarrollo a Medida,CAPEX,495.90
3183,Viajes,OPEX,1778.58
3184,Servicios Nube,OPEX,1093.60
3185,Capacitacion,OPEX,637.29
3186,Desarrollo a Medida,CAPEX,869.34
3187,Licencias Perpetuas,CAPEX,1183.35
3188,Desarrollo a Medida,CAPEX,692.35
3189,Servicios Nube,OPEX,488.42
3190,Soporte,OPEX,554.21
3191,Desarrollo a Medida,CAPEX,237.78
3192,Soporte,OPEX,573.27
3193,Suscripciones SaaS,OPEX,443.12
3194,Licencias Perpetuas,CAPEX,360.28
3195,Viajes,OPEX,709.36
3196,Licencias Perpetuas,CAPEX,799.98
3197,Licencias Perpetuas,CAPEX,796.07
3198,Capacitacion,OPEX,575.64
3199,Hardware,CAPEX,1846.16
3200,Servicios Nube,OPEX,776.21
3201,Hardware,CAPEX,236.28
3202,Desarrollo a Medida,CAPEX,298.34
3203,Soporte,OPEX,1017.93
3204,Licencias Perpetuas,CAPEX,1431.09
3205,Hardware,CAPEX,582.46
3206,Viajes,OPEX,637.08
3207,Suscripciones SaaS,OPEX,810.71
3208,Licencias Perpetuas,CAPEX,614.40
3209,Licencias Perpetuas,CAPEX,303.89
3210,Servicios Nube,OPEX,3041.40
3211,Suscripciones SaaS,OPEX,305.40
3212,Servicios Nube,OPEX,1053.63
3213,Soporte,OPEX,361.49
3214,Servicios Nube,OPEX,308.41
3215,Suscripciones SaaS,OPEX,453.02
3216,Licencias Perpetuas,CAPEX,236.77
3217,Licencias Perpetuas,CAPEX,952.38
3218,Desarrollo a Medida,CAPEX,765.09
3219,Viajes,OPEX,1084.75
3220,Licencias Perpetuas,CAPEX,463.48
3221,Viajes,OPEX,530.25
3222,Servicios Nube,OPEX,596.49
3223,Suscripciones SaaS,OPEX,1244.89
3224,Soporte,OPEX,446.89
3225,Suscripciones SaaS,OPEX,481.47
3226,Hardware,CAPEX,837.67
3227,Licencias Perpetuas,CAPEX,735.95
3228,Capacitacion,OPEX,541.29
3229,Servicios Nube,OPEX,443.43
3230,Licencias Perpetuas,CAPEX,514.30
3231,Servicios Nube,OPEX,263.58
3232,Desarrollo a Medida,CAPEX,478.62
3233,Capacitacion,OPEX,389.18
3234,Servicios Nube,OPEX,812.02
3235,Soporte,OPEX,224.19
3236,Soporte,OPEX,1828.66
3237,Capacitacion,OPEX,605.61
3238,Hardware,CAPEX,638.66
3239,Hardware,CAPEX,787.47
3240,Licencias Perpetuas,CAPEX,689.07
3241,Viajes,OPEX,548.75
3242,Licencias Perpetuas,CAPEX,931.23
3243,Licencias Perpetuas,CAPEX,835.88
3244,Hardware,CAPEX,1051.48
3245,Soporte,OPEX,867.20
3246,Suscripciones SaaS,OPEX,295.61
3247,Suscripciones SaaS,OPEX,562.43
3248,Servicios Nube,OPEX,414.45
3249,Capacitacion,OPEX,1137.21
3250,Servicios Nube,OPEX,738.51
3251,Viajes,OPEX,789.78
3252,Desarrollo a Medida,CAPEX,1190.78
3253,Servicios Nube,OPEX,786.90
3254,Capacitacion,OPEX,2178.31
3255,Desarrollo a Medida,CAPEX,452.23
3256,Soporte,OPEX,929.82
3257,Capacitacion,OPEX,1572.89
3258,Desarrollo a Medida,CAPEX,455.29
3259,Capacitacion,OPEX,1157.27
3260,Servicios Nube,OPEX,1534.77
3261,Desarrollo a Medida,CAPEX,439.86
3262,Soporte,OPEX,341.85
3263,Desarrollo a Medida,CAPEX,582.19
3264,Viajes,OPEX,364.63
3265,Viajes,OPEX,383.90
3266,Licencias Perpetuas,CAPEX,660.92
3267,Licencias Perpetuas,CAPEX,1038.88
3268,Soporte,OPEX,709.33
3269,Viajes,OPEX,487.62
3270,Suscripciones SaaS,OPEX,998.45
3271,Licencias Perpetuas,CAPEX,1062.64
3272,Viajes,OPEX,1488.67
3273,Suscripciones SaaS,OPEX,834.52
3274,Servicios Nube,OPEX,610.60
3275,Licencias Perpetuas,CAPEX,790.97
3276,Suscripciones SaaS,OPEX,364.94
3277,Capacitacion,OPEX,615.29
3278,Hardware,CAPEX,441.22
3279,Soporte,OPEX,433.38
3280,Soporte,OPEX,553.07
3281,Desarrollo a Medida,CAPEX,897.16
3282,Suscripciones SaaS,OPEX,614.27
3283,Hardware,CAPEX,424.99
3284,Hardware,CAPEX,591.62
3285,Capacitacion,OPEX,1314.67
3286,Viajes,OPEX,336.40
3287,Suscripciones SaaS,OPEX,382.19
3288,Servicios Nube,OPEX,395.29
3289,Viajes,OPEX,769.41
3290,Servicios Nube,OPEX,687.53
3291,Capacitacion,OPEX,943.54
3292,Soporte,OPEX,927.28
3293,Desarrollo a Medida,CAPEX,1450.38
3294,Hardware,CAPEX,1225.67
3295,Capacitacion,OPEX,776.05
3296,Capacitacion,OPEX,1235.61
3297,Desarrollo a Medida,CAPEX,643.92
3298,Desarrollo a Medida,CAPEX,546.34
3299,Viajes,OPEX,514.25
3300,Viajes,OPEX,265.94
3301,Viajes,OPEX,773.74
3302,Servicios Nube,OPEX,2208.25
3303,Servicios Nube,OPEX,806.43
3304,Soporte,OPEX,1182.83
3305,Hardware,CAPEX,567.64
3306,Licencias Perpetuas,CAPEX,108.85
3307,Servicios Nube,OPEX,540.34
3308,Hardware,CAPEX,3505.50
3309,Capacitacion,OPEX,1001.92
3310,Licencias Perpetuas,CAPEX,146.81
3311,Soporte,OPEX,2633.37
3312,Licencias Perpetuas,CAPEX,691.65
3313,Licencias Perpetuas,CAPEX,247.83
3314,Desarrollo a Medida,CAPEX,835.25
3315,Desarrollo a Medida,CAPEX,693.70
3316,Soporte,OPEX,394.56
3317,Suscripciones SaaS,OPEX,223.38
3318,Licencias Perpetuas,CAPEX,274.16
3319,Soporte,OPEX,1221.03
3320,Licencias Perpetuas,CAPEX,762.64
3321,Suscripciones SaaS,OPEX,1449.07
3322,Servicios Nube,OPEX,2160.40
3323,Soporte,OPEX,1170.48
3324,Licencias Perpetuas,CAPEX,1295.74
3325,Viajes,OPEX,658.21
3326,Servicios Nube,OPEX,651.89
3327,Desarrollo a Medida,CAPEX,798.15
3328,Hardware,CAPEX,789.11
3329,Capacitacion,OPEX,273.83
3330,Desarrollo a Medida,CAPEX,434.60
3331,Servicios Nube,OPEX,199.07
3332,Servicios Nube,OPEX,350.88
3333,Viajes,OPEX,543.86
3334,Hardware,CAPEX,93.21
3335,Soporte,OPEX,381.84
3336,Soporte,OPEX,168.79
3337,Viajes,OPEX,1243.92
3338,Licencias Perpetuas,CAPEX,186.31
3339,Servicios Nube,OPEX,1116.33
3340,Suscripciones SaaS,OPEX,276.07
3341,Hardware,CAPEX,519.27
3342,Servicios Nube,OPEX,3827.31
3343,Hardware,CAPEX,201.65
3344,Suscripciones SaaS,OPEX,517.00
3345,Servicios Nube,OPEX,1063.26
3346,Licencias Perpetuas,CAPEX,339.19
3347,Servicios Nube,OPEX,313.57
3348,Licencias Perpetuas,CAPEX,1351.41
3349,Hardware,CAPEX,3108.35
3350,Hardware,CAPEX,909.00
3351,Viajes,OPEX,496.09
3352,Soporte,OPEX,1167.90
3353,Servicios Nube,OPEX,667.36
3354,Capacitacion,OPEX,1296.35
3355,Soporte,OPEX,535.63
3356,Desarrollo a Medida,CAPEX,423.39
3357,Licencias Perpetuas,CAPEX,621.02
3358,Soporte,OPEX,914.02
3359,Hardware,CAPEX,803.90
3360,Licencias Perpetuas,CAPEX,681.60
3361,Servicios Nube,OPEX,881.70
3362,Hardware,CAPEX,601.61
3363,Desarrollo a Medida,CAPEX,405.34
3364,Viajes,OPEX,522.90
3365,Hardware,CAPEX,1354.95
3366,Soporte,OPEX,918.67
3367,Desarrollo a Medida,CAPEX,820.01
3368,Desarrollo a Medida,CAPEX,879.08
3369,Soporte,OPEX,1014.62
3370,Licencias Perpetuas,CAPEX,123.71
3371,Hardware,CAPEX,358.02
3372,Desarrollo a Medida,CAPEX,1120.49
3373,Desarrollo a Medida,CAPEX,784.41
3374,Licencias Perpetuas,CAPEX,1435.08
3375,Hardware,CAPEX,489.73
3376,Viajes,OPEX,491.41
3377,Hardware,CAPEX,659.83
3378,Hardware,CAPEX,347.67
3379,Soporte,OPEX,1937.60
3380,Licencias Perpetuas,CAPEX,498.44
3381,Desarrollo a Medida,CAPEX,851.01
3382,Capacitacion,OPEX,1314.20
3383,Suscripciones SaaS,OPEX,1500.40
3384,Soporte,OPEX,162.61
3385,Servicios Nube,OPEX,485.94
3386,Hardware,CAPEX,802.97
3387,Soporte,OPEX,335.87
3388,Servicios Nube,OPEX,829.01
3389,Hardware,CAPEX,1317.60
3390,Soporte,OPEX,324.20
3391,Capacitacion,OPEX,214.55
3392,Licencias Perpetuas,CAPEX,270.67
3393,Soporte,OPEX,502.83
3394,Viajes,OPEX,1456.55
3395,Capacitacion,OPEX,651.62
3396,Servicios Nube,OPEX,297.42
3397,Viajes,OPEX,560.31
3398,Soporte,OPEX,528.66
3399,Licencias Perpetuas,CAPEX,522.41
3400,Licencias Perpetuas,CAPEX,575.21
3401,Soporte,OPEX,211.85
3402,Capacitacion,OPEX,812.18
3403,Capacitacion,OPEX,1251.56
3404,Viajes,OPEX,553.51
3405,Desarrollo a Medida,CAPEX,639.59
3406,Servicios Nube,OPEX,139.80
3407,Capacitacion,OPEX,675.78
3408,Viajes,OPEX,355.04
3409,Desarrollo a Medida,CAPEX,587.50
3410,Desarrollo a Medida,CAPEX,343.27
3411,Desarrollo a Medida,CAPEX,644.13
3412,Hardware,CAPEX,429.30
3413,Viajes,OPEX,372.90
3414,Suscripciones SaaS,OPEX,239.18
3415,Suscripciones SaaS,OPEX,913.93
3416,Licencias Perpetuas,CAPEX,642.14
3417,Servicios Nube,OPEX,418.59
3418,Servicios Nube,OPEX,1624.15
3419,Servicios Nube,OPEX,137.53
3420,Licencias Perpetuas,CAPEX,782.87
3421,Suscripciones SaaS,OPEX,161.81
3422,Servicios Nube,OPEX,2011.03
3423,Capacitacion,OPEX,769.39
3424,Capacitacion,OPEX,297.11
3425,Desarrollo a Medida,CAPEX,515.06
3426,Hardware,CAPEX,1097.78
3427,Capacitacion,OPEX,746.54
3428,Capacitacion,OPEX,286.73
3429,Servicios Nube,OPEX,1348.13
3430,Servicios Nube,OPEX,1205.18
3431,Suscripciones SaaS,OPEX,734.23
3432,Suscripciones SaaS,OPEX,1010.16
3433,Viajes,OPEX,1061.55
3434,Hardware,CAPEX,582.40
3435,Viajes,OPEX,371.27
3436,Suscripciones SaaS,OPEX,697.66
3437,Servicios Nube,OPEX,512.75
3438,Capacitacion,OPEX,222.64
3439,Licencias Perpetuas,CAPEX,912.13
3440,Desarrollo a Medida,CAPEX,888.45
3441,Suscripciones SaaS,OPEX,524.54
3442,Desarrollo a Medida,CAPEX,731.77
3443,Soporte,OPEX,559.80
3444,Servicios Nube,OPEX,497.06
3445,Desarrollo a Medida,CAPEX,168.73
3446,Licencias Perpetuas,CAPEX,3214.21
3447,Suscripciones SaaS,OPEX,417.40
3448,Soporte,OPEX,186.27
3449,Soporte,OPEX,971.42
3450,Capacitacion,OPEX,958.15
3451,Hardware,CAPEX,363.13
3452,Licencias Perpetuas,CAPEX,376.74
3453,Servicios Nube,OPEX,602.54
3454,Capacitacion,OPEX,392.10
3455,Suscripciones SaaS,OPEX,3208.83
3456,Suscripciones SaaS,OPEX,1628.92
3457,Suscripciones SaaS,OPEX,901.25
3458,Desarrollo a Medida,CAPEX,495.97
3459,Licencias Perpetuas,CAPEX,803.27
3460,Viajes,OPEX,1552.65
